Sensor(0-Laser,1-Radar)                     Timestamp                 NIS
                   0              126298             1.60162
                   1              126303             1.03829
                   0              126308            0.833854
                   1              126313              1.7592
                   0              126318             2.40985
                   1              126323             4.77426
                   0              126328             2.85329
                   1              126333             0.17989
                   0              126338           0.0832899
                   1              126343             3.36539
                   0              126348             2.66616
                   1              126353            0.262975
                   0              126358            0.188927
                   1              126363            0.541949
                   0              126368           0.0882085
                   1              126373             2.97715
                   0              126378            0.258279
                   1              126383             1.65909
                   0              126388             2.07374
                   1              126393              1.7783
                   0              126398             2.02962
                   1              126403             4.83894
                   0              126408            0.621388
                   1              126413             1.51517
                   0              126418             1.06928
                   1              126423             1.22681
                   0              126428             1.35321
                   1              126433             6.90631
                   0              126438             3.43093
                   1              126443             3.42911
                   0              126448             1.10595
                   1              126453             2.37238
                   0              126458             6.18502
                   1              126463             2.56331
                   0              126468           0.0749891
                   1              126473             2.46626
                   0              126478            0.510819
                   1              126483             4.60643
                   0              126488             2.28152
                   1              126493            0.532716
                   0              126498             1.20981
                   1              126503             2.71497
                   0              126508            0.599514
                   1              126513            0.851372
                   0              126518             1.55894
                   1              126523             2.17308
                   0              126528             1.13125
                   1              126533             2.09576
                   0              126538            0.504902
                   1              126543             2.18869
                   0              126548             3.87327
                   1              126553            0.461518
                   0              126558             1.58817
                   1              126563             1.66237
                   0              126568             3.13822
                   1              126573             3.57259
                   0              126578            0.569453
                   1              126583             3.43589
                   0              126588             0.47233
                   1              126593             2.51525
                   0              126598             3.25228
                   1              126603             1.63158
                   0              126608            0.954555
                   1              126613             2.89681
                   0              126618            0.555686
                   1              126623              1.5077
                   0              126628             2.12074
                   1              126633            0.626488
                   0              126638            0.954982
                   1              126643             2.22026
                   0              126648             3.94245
                   1              126653             2.10703
                   0              126658           0.0650137
                   1              126663             2.43069
                   0              126668             1.14388
                   1              126673             5.52133
                   0              126678            0.648279
                   1              126683             4.44306
                   0              126688            0.212264
                   1              126693             2.32496
                   0              126698             2.52904
                   1              126703             3.29947
                   0              126708            0.247628
                   1              126713             3.83526
                   0              126718             1.91409
                   1              126723             1.69432
                   0              126728            0.580978
                   1              126733            0.633722
                   0              126738             1.93479
                   1              126743              1.6368
                   0              126748             1.86037
                   1              126753             1.75793
                   0              126758            0.987915
                   1              126763             4.00975
                   0              126768           0.0215072
                   1              126773            0.472321
                   0              126778             1.32531
                   1              126783            0.357092
                   0              126788            0.506908
                   1              126793             3.58349
                   0              126798             1.35276
                   1              126803           0.0930287
                   0              126808             5.38326
                   1              126813             1.32296
                   0              126818             3.93921
                   1              126823             5.60452
                   0              126828             1.60835
                   1              126833             8.91365
                   0              126838             1.59348
                   1              126843               3.402
                   0              126848             1.93237
                   1              126853              4.9822
                   0              126858              2.2482
                   1              126863             3.20261
                   0              126868            0.865417
                   1              126873             2.67478
                   0              126878            0.777023
                   1              126883             3.11865
                   0              126888            0.218282
                   1              126893            0.811925
                   0              126898             3.19975
                   1              126903             0.36663
                   0              126908             1.36884
                   1              126913             4.47472
                   0              126918             4.32457
                   1              126923            0.462214
                   0              126928            0.705736
                   1              126933            0.442327
                   0              126938             1.28257
                   1              126943             1.98754
                   0              126948            0.200664
                   1              126953             3.24406
                   0              126958             1.98895
                   1              126963            0.272766
                   0              126968           0.0898542
                   1              126973             5.27288
                   0              126978             3.80367
                   1              126983             1.19029
                   0              126988            0.828755
                   1              126993             7.15801
                   0              126998            0.642532
                   1              127003            0.782006
                   0              127008             3.79515
                   1              127013             1.48483
                   0              127018             3.43973
                   1              127023             1.30696
                   0              127028             3.50078
                   1              127033             1.58496
                   0              127038                2.71
                   1              127043             1.10169
                   0              127048            0.237351
                   1              127053             2.91733
                   0              127058             1.40095
                   1              127063             1.25171
                   0              127068             4.08896
                   1              127073             2.68402
                   0              127078             1.40745
                   1              127083             2.88174
                   0              127088             1.82285
                   1              127093             2.88856
                   0              127098            0.962033
                   1              127103            0.414188
                   0              127108             1.69381
                   1              127113             4.55042
                   0              127118             5.34261
                   1              127123             2.18878
                   0              127128             2.04977
                   1              127133             2.21194
                   0              127138            0.481551
                   1              127143             4.83074
                   0              127148             1.43192
                   1              127153             8.23871
                   0              127158            0.508061
                   1              127163             1.65313
                   0              127168            0.156015
                   1              127173            0.417521
                   0              127178             2.23553
                   1              127183              1.7569
                   0              127188            0.264993
                   1              127193             3.86293
                   0              127198             3.12447
                   1              127203            0.899647
                   0              127208             0.88588
                   1              127213             4.78902
                   0              127218             15.0138
                   1              127223             1.50837
                   0              127228            0.887938
                   1              127233             2.58096
                   0              127238             1.06946
                   1              127243             1.98161
                   0              127248             1.13804
                   1              127253             5.89065
                   0              127258           0.0651779
                   1              127263             2.44856
                   0              127268             1.52183
                   1              127273            0.702811
                   0              127278             6.02754
                   1              127283             2.60334
                   0              127288             2.08276
                   1              127293             2.52974
                   0              127298            0.809252
                   1              127303            0.859492
                   0              127308             2.41011
                   1              127313             1.98314
                   0              127318             2.80848
                   1              127323             3.45808
                   0              127328             5.36318
                   1              127333            0.310118
                   0              127338             2.85199
                   1              127343             1.81093
                   0              127348            0.405093
                   1              127353             1.07164
                   0              127358            0.588755
                   1              127363             5.66599
                   0              127368             0.49491
                   1              127373            0.155759
                   0              127378            0.640679
                   1              127383              11.563
                   0              127388             1.75799
                   1              127393             2.43419
                   0              127398             4.00331
                   1              127403           0.0201781
                   0              127408              1.3376
                   1              127413             2.28545
                   0              127418             6.00738
                   1              127423             1.45463
                   0              127428             1.07627
                   1              127433             1.88847
                   0              127438             1.18184
                   1              127443             1.77654
                   0              127448         0.000729671
                   1              127453             5.13076
                   0              127458            0.702962
                   1              127463             2.33487
                   0              127468             2.60323
                   1              127473              2.7388
                   0              127478             1.39533
                   1              127483             1.80563
                   0              127488             2.59673
                   1              127493             6.02783
                   0              127498            0.297426
                   1              127503             8.27658
                   0              127508              0.6247
                   1              127513            0.660268
                   0              127518            0.880399
                   1              127523            0.394362
                   0              127528            0.125059
                   1              127533              3.1495
                   0              127538              1.4107
                   1              127543             2.09471
                   0              127548            0.317181
                   1              127553              1.1057
                   0              127558             3.67291
                   1              127563            0.567164
                   0              127568             2.12664
                   1              127573             9.09288
                   0              127578            0.395243
                   1              127583             2.31439
                   0              127588             1.00237
                   1              127593            0.796862
                   0              127598             1.16753
                   1              127603              2.9655
                   0              127608           0.0141285
                   1              127613             4.60713
                   0              127618           0.0598188
                   1              127623              1.1957
                   0              127628             4.23148
                   1              127633             5.57425
                   0              127638             0.94632
                   1              127643             2.00699
                   0              127648            0.315482
                   1              127653             2.37767
                   0              127658             2.09033
                   1              127663             5.72727
                   0              127668           0.0286434
                   1              127673             1.51714
                   0              127678             4.79119
                   1              127683             5.16535
                   0              127688              2.7793
                   1              127693              5.3101
                   0              127698             1.28779
                   1              127703             1.08184
                   0              127708             0.59952
                   1              127713             0.53178
                   0              127718            0.852194
                   1              127723             4.92385
                   0              127728             6.19814
                   1              127733             1.72734
                   0              127738            0.664855
                   1              127743             5.25302
                   0              127748              2.7679
                   1              127753             3.22008
                   0              127758            0.539164
                   1              127763             0.36382
                   0              127768            0.544948
                   1              127773           0.0399202
                   0              127778             1.03998
                   1              127783            0.429884
                   0              127788             1.44967
                   1              127793            0.270792
                   0              127798             2.12911
                   1              127803             7.25242
                   0              127808            0.272443
                   1              127813             6.75851
                   0              127818             1.95941
                   1              127823            0.573973
                   0              127828             7.72342
                   1              127833            0.872581
                   0              127838            0.949717
                   1              127843            0.546013
                   0              127848             3.50657
                   1              127853             1.06965
                   0              127858             2.48313
                   1              127863            0.233751
                   0              127868             1.77727
                   1              127873              2.8091
                   0              127878             0.85734
                   1              127883             8.26922
                   0              127888             2.66153
                   1              127893            0.701962
                   0              127898             1.00028
                   1              127903             7.29657
                   0              127908             2.02204
                   1              127913             3.87779
                   0              127918            0.711359
                   1              127923             2.47901
                   0              127928             1.00772
                   1              127933             6.44311
                   0              127938             4.24095
                   1              127943             1.35845
                   0              127948             6.09149
                   1              127953             1.55827
                   0              127958            0.663341
